Robin_public_Carolina,Robin_lodging_Dorthy,Robin_education_Zenia,Robin_office_Dina,Robin_education_Derick,Robin_education_Della,Robin_education_Leslie,Robin_office_Sammie,Robin_education_Mercedes,Robin_education_Julius,Robin_education_Lashandra,Robin_education_Lizbeth,Robin_office_Gayle,Robin_office_Shirlene,Robin_education_Madeline,Robin_lodging_Phillip,Robin_education_Jasper,Robin_office_Wai,Robin_education_Terrance,Robin_lodging_Elmer,Robin_office_Addie,Robin_education_Cecilia,Robin_education_Kiera,Robin_lodging_Pricilla,Robin_education_So,Robin_office_Maryann,Robin_office_Serena,Robin_education_Derrick,Robin_education_Megan,Robin_office_Adolph,Robin_office_Lindsay,Robin_education_Takako,Robin_lodging_Oliva,Robin_office_Victor,Robin_education_Margarito,Robin_public_Cami,Robin_education_Kristopher,Robin_education_Billi,Robin_lodging_Celia,Robin_office_Donald,Robin_assembly_Colleen,Robin_office_Soledad,Robin_education_Audrea,Robin_office_Saul,Robin_lodging_Donna,Robin_office_Antonina,Robin_office_Erma,Robin_office_Zelma,Robin_lodging_Renea,Robin_lodging_Armand,Robin_education_Karyl,Robin_lodging_Janie,Shrew_office_Sherill,Shrew_office_Rose,Shrew_office_Nora,Shrew_office_Katherine,Shrew_office_Ila,Shrew_office_Doug,Shrew_office_Doris,Shrew_office_Lin,Shrew_office_Kenneth,Mouse_health_Buddy,Mouse_health_Modesto,Mouse_lodging_Vicente,Mouse_health_Justin,Mouse_health_Ileana,Mouse_health_Estela,Mouse_science_Micheal
148.25,48.6,115.75,31.0,510.5,0.7492,731.25,92.75,247.828,306.6,352.0,127.2,35.0,22.5,344.875,70.7,144.4,117.3,239.1,147.3,13.4,40.0,64.0,92.0,468.125,214.9,29.8,386.875,177.0,19.375,66.5,131.0,91.1,40.0,508.0,81.75,102.4,35.2,76.6,114.5,37.0,7.562,302.75,17.1,28.0,402.2,10.6,134.5755,94.4,54.562,21.5657,189.063,208.5,7.1,119.2,44.5,118.5,69.6,152.8,299.4,32.7,17.6449,740.596,30.0,665.6060000000001,51.0,322.0,336.4486
135.625,42.8,114.5,30.5,498.5,0.7492,726.75,89.75,241.688,288.4,350.0,128.8,34.75,23.0,334.0,65.2,143.5,105.2,236.4,134.3,13.3,39.5,64.375,91.3,467.5,211.5,28.4,377.375,193.5,20.375,62.625,128.3,91.6,40.0,506.0,77.5,102.9,34.5,69.4,118.25,35.0,10.188,279.625,16.9,26.5,392.0,10.5,133.0755,97.3,45.063,20.4417,193.425,210.0,6.9,113.8,44.8,119.3,68.6,152.0,294.9,36.2,17.6449,731.9010000000003,40.0,651.698,49.0,312.0,336.4486
80.25,41.7,113.0,28.5,453.5,0.7492,718.5,84.25,234.82,269.8,347.0,129.0,34.0,22.0,330.375,64.7,144.1,98.9,233.6,124.0,13.2,38.0,59.375,85.8,466.625,209.0,27.6,378.0,209.5,19.312,61.0,129.8,87.9,38.0,504.0,38.75,104.0,32.2,61.3,114.75,33.0,11.5,278.687,16.6,29.0,380.0,10.0,131.0755,98.3,44.312,21.7537,181.575,210.5,7.7,110.6,44.7,119.6,67.1,150.5,298.9,33.5,17.6449,725.5239999999999,40.0,647.297,49.0,309.0,336.4486
73.625,38.9,112.25,30.0,485.5,0.7492,727.5,73.0,227.164,264.0,344.0,127.2,34.25,22.0,328.625,62.2,142.5,98.5,234.3,119.3,12.8,39.0,51.875,88.6,482.625,210.5,27.8,371.937,221.5,19.125,58.875,126.9,83.6,34.5,502.0,35.25,103.2,31.7,58.1,112.0,33.0,7.937,278.875,16.6,26.875,373.6,9.6,131.0755,92.5,42.313,20.3787,167.08700000000005,207.5,9.8,109.7,45.4,118.5,66.2,145.9,287.3,35.9,17.6449,721.442,30.0,646.65,49.0,303.0,336.4486
70.625,34.0,109.5,25.5,472.0,0.7492,708.75,60.5,223.734,266.8,341.0,122.0,33.75,21.5,316.125,64.2,144.0,98.9,231.1,115.7,13.4,35.0,50.625,84.2,458.75,210.1,27.6,364.562,175.0,19.813,58.625,124.7,78.2,34.5,493.0,35.0,103.4,34.4,60.0,107.75,33.0,9.187,274.312,16.5,24.875,352.5,9.1,129.0755,94.2,44.8194,19.4407,174.87599999999995,213.5,9.2,110.3,45.8,117.5,64.8,150.4,285.1,33.2,17.6449,710.2975,30.0,634.3245,48.0,308.0,336.4486
74.687,29.6,111.75,26.0,461.0,0.7492,706.0,92.25,230.656,264.6,340.0,124.0,34.0,22.5,319.25,56.9,141.5,98.0,231.1,103.1,13.4,36.0,51.25,75.7,462.625,210.2,28.2,365.125,162.0,20.125,58.25,130.5,69.1,34.0,502.0,32.5,102.6,31.1,52.6,110.0,32.5,8.062999999999999,278.187,16.8,22.25,361.0,9.2,130.0755,79.9,38.313,19.6917,192.675,208.5,7.2,107.9,44.5,119.3,65.4,145.4,295.8,32.5,17.6449,714.19,20.0,646.052,47.0,308.0,336.4486
72.813,23.1,110.25,25.5,466.5,0.7492,702.25,73.5,235.172,263.4,336.0,123.2,35.25,22.5,320.875,54.2,141.2,98.5,229.6,90.8,13.1,35.5,52.0,65.5,462.875,211.0,27.7,362.31300000000016,159.0,19.312,56.625,123.2,66.6,34.0,499.0,36.5,99.7,29.5,46.7,106.75,30.75,8.969,283.875,16.7,18.5,360.8,9.1,133.5755,73.5,34.25,19.8787,180.737,209.5,6.9,106.8,45.0,118.1,65.1,145.8,284.1,33.4,17.6449,705.967,30.0,644.284,47.0,310.0,336.4486
70.874,20.5,112.75,25.5,463.0,0.7492,705.5,67.25,224.711,266.6,334.0,122.2,35.25,22.0,317.5,52.0,140.8,96.8,225.9,81.2,13.2,38.0,51.875,58.9,461.625,209.5,27.9,363.062,157.0,19.625,61.0,127.5,66.3,34.5,495.0,33.5,100.8,29.3,40.5,109.0,30.75,8.406,273.125,16.6,15.125,359.1,9.1,130.5755,68.7,31.562,19.4407,162.963,209.5,7.0,107.7,44.6,116.0,65.0,144.0,277.7,31.0,17.6449,701.8710000000003,20.0,630.211,46.0,306.0,336.4486
70.751,18.4,112.5,25.5,468.0,0.7492,701.75,70.0,227.664,262.8,339.0,119.4,34.75,21.5,318.875,49.5,141.0,98.9,227.2,76.0,13.2,36.0,51.0,61.4,461.25,207.9,28.2,363.25,158.5,19.563,56.5,124.7,60.3,34.0,490.0,35.5,99.0,29.1,39.2,106.75,30.5,9.562,271.25,16.7,15.5,356.6,9.1,131.5755,65.3,31.125,19.6917,165.35,203.5,7.1,107.6,45.0,117.7,65.1,148.1,290.5,33.6,17.6449,704.555,30.0,614.496,46.0,305.0,336.4486
76.249,17.1,111.75,25.0,474.0,0.7492,701.25,65.5,218.164,266.8,343.0,120.6,34.5,20.5,318.75,48.4,140.6,97.1,227.2,72.0,13.1,35.0,51.125,52.4,460.5,208.6,28.2,358.43800000000016,158.0,20.25,57.375,124.8,51.3,33.5,494.0,33.75,99.8,28.9,36.1,105.75,32.25,8.062999999999999,269.5,16.4,16.125,356.8,9.2,129.5755,59.8,29.438,19.3787,158.362,209.0,7.0,106.1,45.6,116.4,64.8,146.5,285.8,33.0,17.6449,711.352,30.0,607.609,47.0,308.0,336.4486
72.188,16.8,110.25,25.0,483.5,0.7492,689.0,67.0,215.664,270.8,325.0,119.6,34.25,21.0,318.0,47.5,141.8,97.1,230.6,68.7,13.0,38.5,51.125,61.7,463.5,208.7,28.0,365.75,160.5,20.437,58.5,130.0,43.8,33.5,485.0,35.25,97.0,28.6,32.9,105.5,31.25,9.094,270.25,16.5,15.25,361.8,9.1,130.0755,54.6,31.5,19.7537,153.6,201.0,7.0,106.2,45.5,117.5,65.4,146.1,288.5,36.2,17.6449,702.556,30.0,612.9680000000002,47.0,313.0,336.4486
79.562,19.0,123.25,24.5,483.5,0.7492,714.25,65.25,215.657,278.2,339.0,119.0,36.5,22.0,315.125,49.0,140.5,99.1,227.6,68.7,12.9,43.0,52.0,69.8,464.125,203.3,31.0,366.812,164.0,19.563,55.25,134.4,42.1,34.5,484.0,41.0,93.2,29.7,32.5,104.0,32.25,9.281,280.813,16.7,15.125,376.3,9.7,129.5755,64.2,31.312,19.6907,146.675,197.5,7.1,139.1,45.2,119.2,64.7,145.0,284.9,36.2,17.6449,705.383,30.0,614.984,47.0,312.0,336.4486
72.563,21.0,118.75,26.5,493.5,0.7492,788.75,64.5,217.648,289.4,419.0,120.4,37.5,21.5,319.875,49.2,141.3,106.5,241.5,74.7,13.0,38.0,52.625,60.0,460.5,205.9,33.4,361.68800000000016,159.5,18.062,58.125,135.2,47.8,35.5,487.0,54.25,92.7,29.2,35.0,110.5,33.75,9.812,276.625,17.1,16.375,382.2,10.4,128.5755,68.2,32.125,19.4417,171.575,199.5,6.9,143.9,44.9,117.3,65.3,147.4,281.4,32.2,17.6449,720.5169999999997,30.0,673.7819999999998,49.0,323.0,336.4486
79.0,28.5,122.5,26.0,491.5,0.7492,793.5,68.0,224.156,282.2,418.0,122.4,38.75,21.5,327.875,50.6,141.5,113.0,238.7,85.6,12.9,39.0,52.0,71.5,464.0,212.0,32.8,372.75,163.5,20.0,57.75,136.7,55.4,34.5,498.0,66.5,101.1,30.1,39.7,119.0,38.25,17.5,270.0,17.3,17.5,395.1,10.3,131.0755,72.8,37.625,21.5657,159.363,200.5,7.1,154.4,45.1,118.6,64.9,149.0,300.0,33.7,17.6449,742.43,40.0,722.317,49.0,340.0,336.4486
86.31299999999996,35.7,122.75,27.0,501.0,0.7492,810.25,68.25,228.774,284.2,421.0,124.4,39.25,20.5,332.125,50.3,141.7,116.6,236.1,99.2,13.1,41.0,54.125,81.5,461.125,210.3,32.8,373.375,166.5,20.0,55.375,140.8,63.1,36.0,499.0,70.25,101.2,32.1,49.1,126.0,56.75,8.407,268.875,17.0,17.625,395.0,10.4,132.0755,76.0,40.188,22.0667,159.525,201.5,7.8,162.8,45.0,117.3,64.6,148.2,314.4,31.8,17.6449,743.607,30.0,744.883,49.0,345.0,336.4486
106.937,33.8,128.25,27.0,519.5,0.7492,821.0,79.75,233.383,294.6,425.0,127.8,49.0,21.5,339.25,55.4,142.7,120.1,238.0,112.8,13.0,40.5,56.25,71.5,461.25,211.6,33.3,367.187,165.5,18.813,59.0,139.7,66.6,37.0,502.0,72.0,103.0,32.9,54.8,120.0,57.5,8.5,271.5,17.2,18.5,397.9,10.3,132.5755,85.7,41.812,21.1287,171.475,201.5,12.3,166.9,43.9,116.0,64.0,152.6,317.0,31.2,17.6449,746.59,30.0,769.368,48.0,384.0,336.4486
139.875,39.9,128.25,26.5,526.5,0.7492,812.5,83.0,241.148,298.4,426.0,126.4,50.0,20.5,346.375,59.2,142.8,125.2,244.4,119.9,13.1,40.0,61.125,83.3,465.0,213.6,33.9,378.75,170.0,18.875,60.875,139.0,70.8,38.5,510.0,78.5,103.5,33.2,56.5,121.25,64.5,8.375,270.0,17.3,19.75,406.2,10.3,135.0755,87.9,43.188,20.1907,178.825,199.5,13.5,168.5,43.8,115.9,65.0,149.7,305.6,31.7,17.6449,742.564,40.0,798.809,49.0,372.0,336.4486
149.062,52.0,129.25,27.5,509.0,0.7492,826.0,86.5,246.297,300.4,418.0,132.6,52.5,21.5,350.25,66.2,141.1,134.2,244.5,126.6,13.1,38.0,62.75,85.7,471.375,218.3,34.2,373.93800000000016,172.5,20.312,60.0,143.7,72.4,40.0,521.0,77.75,102.5,33.6,64.9,122.75,66.0,10.375,289.687,17.1,25.25,413.1,10.3,135.0755,89.4,47.812,20.5037,180.537,201.5,14.2,167.0,45.8,119.8,66.0,150.0,294.8,32.6,17.6449,747.0980000000003,30.0,786.552,48.0,370.0,336.4486
156.5,45.9,129.0,28.5,511.0,0.7492,830.25,88.0,246.297,305.0,421.0,132.4,56.0,22.5,355.125,66.1,142.5,134.3,248.6,123.6,13.1,41.0,63.125,84.4,471.0,217.6,34.5,388.375,171.5,19.063,63.375,145.3,66.5,41.5,523.0,81.0,102.9,33.5,63.4,120.25,65.25,8.562000000000001,279.563,17.2,23.25,413.3,10.2,135.0755,94.3,45.563,22.5667,176.638,200.0,14.7,171.2,44.7,119.4,65.2,150.7,310.9,33.2,17.6449,748.482,30.0,805.585,50.0,379.0,336.4486
164.25,35.5,128.75,29.5,517.0,0.7492,832.75,89.75,256.664,306.8,418.0,133.6,61.0,23.0,350.25,66.7,144.3,133.4,242.3,121.6,13.5,41.5,61.375,84.3,474.375,216.6,34.8,392.812,227.5,18.687,63.125,150.6,68.4,41.0,531.0,84.25,102.3,34.6,64.7,124.25,65.0,11.625,280.187,17.3,24.0,423.5,10.2,135.0755,93.1,47.812,25.0037,155.412,200.0,14.1,175.9,43.5,116.6,65.4,155.3,296.6,32.0,17.6449,745.655,40.0,805.648,49.0,371.0,336.4486
167.62599999999995,40.0,128.25,30.5,522.5,0.7492,835.5,92.5,264.805,312.0,424.0,135.2,61.75,22.0,347.5,66.4,148.7,132.4,241.8,124.0,13.5,43.5,63.0,88.8,476.75,218.2,35.4,388.375,221.5,19.0,63.25,145.9,67.7,42.0,536.0,86.0,103.1,34.7,68.6,122.25,65.75,8.937999999999997,279.188,17.2,22.0,424.3,10.2,136.5755,92.2,51.9444,27.8157,153.463,206.5,12.8,174.9,43.8,117.1,66.3,154.8,287.5,30.5,17.6449,748.092,30.0,812.837,50.0,376.0,336.4486
162.125,42.7,130.75,30.0,522.5,0.7492,835.0,104.5,260.30400000000003,311.6,418.0,135.0,61.75,22.0,348.125,67.9,152.2,133.0,243.2,140.6,13.3,41.0,63.375,83.2,481.75,222.4,34.9,394.75,217.0,19.75,63.25,144.1,75.3,42.0,533.0,86.25,102.7,33.8,66.1,121.5,68.0,8.406,277.937,17.0,21.625,413.9,10.3,134.0755,96.5,50.8889,28.1287,171.4,209.0,7.2,169.3,43.2,116.4,65.3,150.8,283.5,32.3,17.6449,742.191,40.0,790.692,49.0,358.0,336.4486
158.125,50.1,130.25,28.5,519.0,0.7492,832.5,100.5,255.649,303.0,419.0,133.6,44.75,22.0,340.0,78.2,152.9,123.4,243.0,156.5,13.2,41.0,61.125,95.5,481.125,221.6,34.6,393.375,196.0,19.5,64.625,140.4,79.1,41.5,525.0,85.25,103.2,34.4,86.8,125.75,66.5,7.8439999999999985,276.625,17.2,26.125,409.6,10.2,132.5755,102.0,50.8889,28.1917,188.462,212.5,7.0,145.7,45.0,118.4,65.6,151.0,293.4,30.2,17.6449,742.775,30.0,756.1039999999997,50.0,344.0,336.4486
160.125,58.9,122.0,30.0,549.0,0.7492,821.0,104.5,239.703,297.8,419.0,126.8,40.5,21.5,338.25,75.4,149.5,115.2,241.3,164.5,13.3,42.0,60.625,101.4,462.75,221.5,32.9,390.18800000000016,195.5,19.125,66.0,135.3,94.8,41.5,514.0,85.25,103.9,33.9,95.0,113.75,63.75,8.656,293.688,17.3,31.75,401.9,10.4,133.5755,106.8,50.8889,26.5037,174.28799999999995,212.0,7.0,133.4,44.7,116.8,65.7,149.6,298.9,30.5,17.6449,744.566,40.0,737.2689999999999,50.0,340.0,336.4486
144.375,54.1,114.25,29.0,538.0,0.7492,732.25,88.25,238.25,289.6,344.0,125.4,38.25,21.5,338.125,78.1,150.6,118.9,242.4,146.1,13.2,40.0,57.375,99.5,460.25,214.5,30.4,389.312,192.0,20.375,68.25,130.4,89.8,38.5,505.0,81.0,103.5,33.0,94.9,109.0,38.0,8.656,277.875,16.8,32.75,396.5,10.7,130.5755,108.5,50.8889,20.0037,188.812,210.5,7.1,120.0,43.9,115.3,65.5,152.0,287.3,28.7,17.6449,746.178,40.0,721.666,49.0,333.0,336.4486
125.687,44.9,113.5,26.0,526.0,0.7492,710.0,83.25,228.703,275.8,338.0,124.2,36.25,21.5,331.375,76.6,150.0,100.1,234.3,136.9,13.2,37.5,53.25,94.9,458.125,210.4,29.3,384.125,191.5,21.375,64.5,128.4,89.3,35.5,498.0,78.5,103.9,30.7,88.5,113.75,34.0,12.656,276.5,16.5,31.875,377.2,10.7,129.5755,108.1,50.8889,20.0657,190.1,212.0,7.0,112.8,45.4,115.8,65.0,153.0,284.9,30.1,17.6449,728.39,40.0,702.2510000000003,48.0,329.0,336.4486
77.438,39.8,116.0,26.0,502.0,0.7492,705.25,90.25,230.711,265.8,341.0,124.0,34.5,22.5,324.375,75.7,149.9,98.0,230.4,134.8,13.2,38.5,49.5,96.3,463.375,216.0,27.6,379.75,189.0,19.438,64.0,130.0,88.6,34.0,495.0,37.0,104.4,31.5,76.8,110.5,33.0,8.062999999999999,277.687,16.7,31.875,363.5,10.2,130.0755,104.7,50.8889,20.8787,189.95,212.0,7.2,108.5,44.7,116.6,65.0,150.8,290.1,33.2,17.6449,714.299,30.0,691.1110000000001,48.0,320.0,336.4486
74.375,39.9,112.0,26.5,484.5,0.7492,709.5,81.75,225.656,267.0,344.0,120.4,34.25,22.5,322.75,77.3,148.2,99.2,230.8,127.3,13.2,40.0,49.375,89.3,459.75,215.1,27.4,377.375,184.5,19.437,59.125,127.0,88.8,34.0,489.0,32.75,103.1,32.1,73.8,109.75,32.25,7.5939999999999985,283.813,16.4,27.625,358.3,9.7,128.5755,103.7,50.8889,20.4417,182.375,220.5,8.7,109.2,44.4,115.6,64.4,148.7,285.0,33.3,17.6449,713.445,40.0,665.816,47.0,319.0,336.4486
105.874,34.5,112.0,26.5,477.0,0.7492,712.25,52.75,217.228,251.2,342.0,113.6,38.0,26.5,328.0,70.7,145.8,102.2,245.8,115.0,14.6,36.5,53.375,94.7,467.375,220.2,26.8,377.56300000000016,195.5,20.562,61.875,137.2,86.0,35.5,486.0,54.5,106.5,33.2,62.2,136.0,34.0,6.437,296.75,16.1,25.375,352.9,9.6,130.0755,101.0,53.0842,20.7537,205.425,239.0,9.5,105.9,46.3,125.1,67.1,160.5,307.8,30.3,17.6449,716.217,40.0,625.2765,52.0,317.0,336.4486
69.938,26.9,113.75,25.0,462.5,0.7492,701.5,89.0,225.656,233.2,336.0,118.2,34.25,21.5,315.125,61.8,147.6,97.8,227.5,98.6,13.0,34.0,49.625,83.1,458.875,209.0,28.3,359.06199999999984,189.0,20.25,63.5,126.4,70.8,34.0,487.0,33.5,103.1,28.8,53.6,107.75,32.25,7.6560000000000015,289.875,16.7,21.75,353.6,9.2,129.0755,88.2,45.6944,20.3157,179.912,216.5,8.7,108.4,43.7,116.3,64.7,149.2,294.1,29.3,17.6449,701.73,30.0,630.194,46.0,299.0,336.4486
72.062,21.9,115.25,25.5,468.0,0.7492,703.25,75.5,215.172,234.4,339.0,118.4,34.75,21.5,315.5,53.7,148.1,98.4,234.7,85.2,13.2,37.5,48.375,63.4,462.0,209.0,28.2,360.5,187.0,18.563,58.375,123.0,57.8,33.0,479.0,31.0,104.0,28.5,42.0,107.75,31.5,7.563,277.187,16.4,19.125,350.9,9.3,131.0755,78.6,36.375,19.9417,169.388,219.0,7.1,106.0,45.4,118.8,64.7,150.1,285.3,30.9,17.6449,697.727,20.0,620.486,47.0,289.0,336.4486
74.563,18.5,112.75,25.0,464.0,0.7492,701.5,74.75,212.656,235.2,340.0,117.2,34.25,22.0,315.375,50.4,148.6,98.1,233.3,74.8,13.2,35.5,49.0,55.3,459.0,207.0,28.1,355.375,184.0,20.125,62.25,127.6,52.7,33.0,480.0,34.0,102.5,28.6,35.7,105.25,30.5,8.719,275.125,16.6,16.25,351.7,9.3,128.0755,68.3,31.563,19.5657,152.575,216.0,7.0,105.1,45.6,117.2,63.8,148.9,291.4,35.0,17.6449,698.5060000000003,30.0,610.261,45.0,290.0,336.4486
71.937,17.8,111.25,26.0,469.0,0.7492,701.0,72.0,217.156,235.4,337.0,120.2,34.75,21.0,312.5,48.8,148.1,100.7,238.4,70.3,13.4,36.5,49.75,50.1,458.625,208.9,28.2,358.875,187.0,20.5,62.125,122.0,52.0,34.0,481.0,30.75,100.4,29.2,32.0,105.5,30.25,7.187,273.875,16.8,15.0,351.3,9.5,129.5755,66.3,30.0,19.8787,136.83700000000002,212.0,7.1,112.2,46.4,117.8,64.1,151.6,295.8,33.7,17.6449,694.238,30.0,606.919,47.0,288.0,336.4486
74.188,17.8,112.0,25.0,469.5,0.7492,699.75,68.75,217.735,241.0,335.0,119.4,34.25,22.5,314.0,47.5,148.1,112.5,233.7,67.2,13.2,37.5,49.875,50.8,459.375,213.9,31.3,357.25,189.5,19.75,64.125,129.4,46.7,34.0,477.0,36.0,100.5,33.9,30.9,105.75,30.75,7.875,272.375,16.5,14.75,361.8,9.3,129.0755,59.2,28.562,19.7537,148.16299999999995,228.0,7.2,136.6,49.6,118.1,63.9,149.9,294.2,30.1,17.6449,693.447,30.0,612.746,47.0,291.0,336.4486
100.25,17.6,126.5,26.5,476.0,0.7492,741.75,84.0,215.828,290.4,340.0,121.6,36.0,23.0,324.375,47.8,150.5,135.0,242.3,74.9,12.7,40.0,53.75,54.9,473.75,226.3,41.4,369.75,193.5,19.125,70.0,129.4,44.9,38.0,483.0,57.75,102.8,41.7,30.6,115.0,42.25,8.5,288.938,16.5,15.125,381.8,9.2,133.0755,68.2,30.875,24.1917,148.45,266.5,7.9,149.0,56.4,122.4,66.2,168.4,300.7,38.1,17.6449,687.946,30.0,609.821,46.0,288.0,336.4486
111.687,22.2,137.0,28.0,497.5,0.7492,792.5,79.75,229.484,342.2,369.0,117.8,39.0,27.0,333.375,48.6,150.8,171.2,258.6,106.8,12.8,41.5,64.875,59.8,479.875,248.1,45.0,378.68800000000016,203.0,20.437,69.875,134.8,49.5,47.5,483.0,72.25,106.4,45.7,33.5,118.0,56.25,10.656,282.25,17.6,14.75,418.5,17.3,136.0755,106.1,30.125,26.1907,149.062,281.5,11.7,193.3,63.8,138.5,71.2,229.7,354.2,35.7,17.6449,699.336,40.0,610.747,47.0,297.0,336.4486
124.751,36.9,138.75,30.0,524.0,0.7492,865.75,87.0,228.102,399.0,444.0,115.2,41.5,31.5,337.25,56.2,174.5,229.1,279.9,127.5,14.2,41.5,71.875,74.1,494.0,259.8,50.2,401.562,198.5,23.375,73.375,149.1,66.8,53.0,489.0,82.25,111.9,47.3,46.9,145.0,62.5,10.532,276.812,20.1,16.0,432.2,29.9,135.5755,119.8,35.875,27.6917,164.53799999999995,363.0,11.9,206.1,67.7,163.7,84.6,254.0,438.4,38.4,17.6449,733.592,30.0,703.695,63.0,351.0,336.4486
160.312,31.8,163.5,34.5,589.0,0.7492,911.25,100.75,231.992,475.8,442.0,119.8,48.75,34.5,356.5,60.1,192.8,299.5,308.8,126.7,17.4,49.0,96.0,87.5,540.625,289.8,68.2,432.68800000000016,233.5,30.688,82.0,157.4,80.8,67.0,501.0,84.75,119.1,65.3,63.0,163.5,67.5,21.843000000000004,275.063,20.8,24.0,462.9,33.0,134.5755,140.7,43.75,34.8787,180.162,418.5,11.4,223.1,78.3,190.6,98.1,264.3,493.7,41.0,17.6449,812.679,60.0,761.498,87.0,428.0,336.4486
177.875,29.1,175.25,43.0,638.5,0.7492,975.0,117.0,262.422,566.2,459.0,123.8,65.75,39.0,397.375,60.6,202.2,331.2,323.9,112.1,25.8,55.5,119.5,86.8,590.25,316.6,77.4,473.875,299.0,32.687,98.875,175.8,75.3,78.5,563.0,88.75,143.5,71.4,64.2,191.5,73.5,27.5,291.187,20.8,23.5,521.6,32.9,142.0755,130.1,45.125,39.4407,189.1,486.5,11.1,248.1,71.2,205.0,107.3,291.2,528.6,41.3,17.6449,881.48,50.0,769.941,105.0,494.0,336.4486
202.375,28.2,177.25,46.5,653.5,0.7492,1022.0,121.5,277.687,626.2,479.0,128.6,92.25,42.0,426.0,63.7,207.8,340.0,333.7,105.9,26.6,58.0,132.125,66.1,619.625,329.9,78.3,528.437,296.0,35.063,102.375,178.5,71.4,85.0,586.0,96.75,145.7,81.9,63.2,209.25,76.75,29.625,303.938,20.3,23.0,546.2,32.8,146.0755,101.3,43.813,42.6917,182.55,484.5,11.6,268.9,69.3,233.3,110.2,297.8,537.4,58.5,17.6449,928.404,60.0,805.987,110.0,507.0,336.4486
207.125,38.8,182.5,50.0,659.5,0.7492,1053.75,120.75,308.953,595.4,490.0,118.4,104.25,47.0,448.375,68.5,209.6,333.6,346.6,108.3,27.7,61.5,133.875,69.2,640.75,326.1,79.8,549.813,298.5,36.437,107.25,183.3,73.2,86.5,583.0,100.75,140.2,87.1,62.9,232.5,81.5,26.063,326.312,20.6,22.25,544.8,33.4,145.5755,109.3,43.125,44.5037,180.588,495.0,11.5,263.8,70.3,222.6,115.4,303.8,524.7,52.1,17.6449,944.181,60.0,826.944,109.0,501.0,336.4486
207.875,33.9,182.5,50.5,654.5,0.7492,1092.5,131.75,330.696,605.0,502.0,118.6,107.0,46.5,455.625,73.9,202.2,336.3,345.6,112.3,27.1,64.5,134.5,72.1,659.375,326.5,81.9,548.25,284.0,37.75,106.0,187.2,82.4,87.0,592.0,99.25,150.6,79.3,72.4,241.75,81.5,30.562,318.625,19.9,25.75,548.3,32.3,147.5755,110.0,42.5,43.9407,175.6,505.0,11.3,264.3,72.8,230.7,115.4,312.3,527.0,49.5,17.6449,954.699,50.0,824.1160000000001,111.0,495.0,336.4486
221.0,30.3,190.25,51.0,662.5,0.7492,1085.0,134.75,310.718,589.0,493.0,124.4,102.25,46.0,441.375,72.1,200.3,329.1,346.0,118.2,29.9,65.5,137.25,70.2,673.875,324.4,83.1,557.062,318.0,36.938,107.875,190.8,84.1,89.5,591.0,99.75,150.1,83.1,64.5,253.25,81.5,31.438,318.188,20.3,28.5,555.3,33.1,144.5755,109.7,44.437,44.1287,174.037,502.5,11.5,252.5,69.4,236.4,116.7,317.9,516.8,50.2,17.6449,947.375,60.0,828.935,112.0,503.0,336.4486
217.188,26.8,186.75,51.5,660.5,0.7492,1101.5,127.5,332.86800000000005,583.6,509.0,128.0,106.5,46.5,447.125,68.7,199.8,322.6,338.4,114.7,30.7,65.5,134.625,78.1,665.875,329.9,81.5,569.063,310.5,36.25,108.75,185.5,80.8,87.5,605.0,102.75,142.3,84.8,64.7,257.25,81.25,30.25,319.125,20.4,24.375,541.2,34.0,146.5755,104.5,43.625,45.5037,168.525,472.5,11.4,256.6,69.4,223.5,117.0,291.6,500.0,46.9,17.6449,963.368,60.0,782.211,108.0,507.0,336.4486
215.437,29.8,181.75,51.0,640.0,0.7492,1103.0,130.5,340.25699999999995,563.2,508.0,128.6,112.5,45.5,451.125,63.8,191.2,313.5,333.1,134.9,30.3,63.0,137.375,74.6,672.25,317.0,76.2,550.25,311.5,37.562,106.625,183.4,82.4,91.5,610.0,104.25,152.7,82.3,62.9,252.25,83.5,24.031,319.625,19.5,22.25,524.7,31.9,147.0755,133.9,36.688,45.9417,176.125,429.0,12.3,236.9,68.8,232.0,115.2,270.3,488.5,48.5,17.6449,955.401,60.0,787.7589999999999,108.0,517.0,336.4486
211.375,32.2,187.75,49.5,619.5,0.7492,1091.75,135.5,334.774,544.6,518.0,121.8,112.5,46.0,460.375,66.0,173.7,293.9,323.9,156.2,29.1,64.0,133.0,88.3,663.0,302.0,68.6,544.062,288.5,38.063,105.125,175.6,94.9,90.0,599.0,105.5,141.5,79.3,75.6,264.25,79.5,21.313,318.625,19.9,24.75,505.2,29.8,146.5755,146.8,55.2794,45.0037,184.2,446.0,11.9,233.3,64.7,219.4,108.6,263.9,458.4,51.9,17.6449,932.944,60.0,808.828,107.0,505.0,336.4486
203.5,47.1,179.0,45.5,577.5,0.7492,1036.25,121.5,315.086,475.8,494.0,125.2,95.0,46.0,429.75,73.1,167.1,247.3,315.0,175.0,21.3,60.5,122.125,97.9,625.375,285.4,51.4,526.75,260.5,37.5,96.875,165.2,100.5,81.5,569.0,99.5,130.2,71.8,86.7,253.75,75.25,19.562,338.3119999999999,19.3,31.875,475.5,26.5,145.0755,175.5,55.2794,42.1287,218.2,450.5,11.9,209.2,63.8,200.4,101.3,248.1,421.5,48.0,17.6449,882.685,60.0,771.178,100.0,488.0,336.4486
